t,tracked,n_obs0,n_obs1,mean0,ms
1649764538.694999,1,449,186,66.27,2.51
1649764538.719996,1,450,177,61.74,2.67
1649764538.744993,1,192,0,65.12,0.54
1649764538.769991,1,450,164,61.19,2.50
1649764538.794988,1,450,174,65.69,2.50
1649764538.819985,1,446,159,61.06,2.53
1649764538.844983,1,188,0,64.96,0.52
1649764538.869980,1,450,136,61.25,2.46
1649764538.894977,1,450,145,66.29,2.50
1649764538.919974,1,448,150,61.87,2.47
1649764538.944972,1,450,150,66.39,2.46
1649764538.969969,1,450,149,62.69,2.52
1649764538.994966,1,450,161,68.33,2.53
1649764539.019964,1,450,145,63.36,2.52
1649764539.044961,1,208,0,68.29,0.54
1649764539.069958,1,450,160,64.47,2.51
1649764539.094955,1,206,0,71.07,0.57
1649764539.119953,1,450,168,65.71,2.51
1649764539.144950,1,450,180,71.14,2.50
1649764539.169947,1,203,0,66.53,0.55
1649764539.194945,1,450,180,73.08,2.46
1649764539.219942,1,192,0,67.09,0.53
1649764539.244939,1,450,180,72.65,2.45
1649764539.269937,1,191,0,68.31,0.53
1649764539.294934,1,450,185,75.66,2.45
1649764539.319931,1,450,179,70.01,2.48
1649764539.344928,1,193,0,76.44,0.54
1649764539.369926,1,450,175,72.27,2.45
1649764539.394923,1,187,0,80.46,0.52
1649764539.419920,1,450,180,74.79,2.47
1649764539.444917,1,185,0,82.00,0.52
1649764539.469915,1,450,193,77.99,2.48
1649764539.494912,1,189,0,86.62,0.56
1649764539.519909,1,449,174,74.31,2.42
1649764539.544907,1,211,0,82.24,0.54
1649764539.569904,1,450,182,76.71,2.44
1649764539.594901,1,206,0,86.46,0.57
1649764539.619899,1,450,191,73.40,2.49
1649764539.644896,1,189,0,82.59,0.54
1649764539.669893,1,450,195,72.41,2.49
1649764539.694890,1,188,0,83.18,0.53
1649764539.719888,1,450,191,70.39,2.46
1649764539.744885,1,198,0,79.89,0.53
1649764539.769882,1,450,182,73.09,2.49
1649764539.794879,1,450,179,83.79,2.50
1649764539.819877,1,450,180,70.61,2.50
1649764539.844874,1,450,169,80.10,2.46
1649764539.869871,1,188,0,73.85,0.50
1649764539.894869,1,450,179,84.53,2.39
1649764539.919866,1,450,171,71.07,2.48
1649764539.944863,1,188,0,80.29,0.49
1649764539.969861,1,450,182,74.57,2.42
1649764539.994858,1,220,0,84.82,0.53
1649764540.019855,1,450,205,72.41,2.41
1649764540.044852,1,215,0,81.21,0.50
1649764540.069850,1,450,171,76.15,2.43
1649764540.094847,1,450,169,85.63,2.53
1649764540.119844,1,450,179,72.72,2.44
1649764540.144841,1,208,0,80.31,0.50
1649764540.169839,1,450,164,75.83,2.51
1649764540.194836,1,200,0,84.57,0.49
1649764540.219834,1,450,171,73.26,2.41
1649764540.244831,1,190,0,80.56,0.51
1649764540.269828,1,450,184,77.24,2.55
1649764540.294826,1,199,0,85.13,0.50
1649764540.319823,1,450,181,74.48,2.44
1649764540.344820,1,204,0,80.79,0.52
1649764540.369817,1,450,176,78.36,2.48
1649764540.394814,1,210,0,85.27,0.51
1649764540.419812,1,450,176,80.23,2.47
1649764540.444809,1,224,0,85.44,0.52
1649764540.469806,1,187,0,83.90,0.47
1649764540.494803,1,450,148,89.51,2.39
1649764540.519801,1,189,0,81.63,0.50
1649764540.544798,1,450,147,86.02,2.38
1649764540.569796,1,219,0,86.70,0.53
1649764540.594793,1,189,0,92.10,0.46
1649764540.619790,1,450,141,91.15,2.45
1649764540.644788,1,199,0,95.63,0.50
1649764540.669785,1,450,126,98.36,2.45
1649764540.694782,1,208,0,103.04,0.48
1649764540.719779,1,450,96,98.13,2.34
1649764540.744776,1,218,0,101.20,0.49
1649764540.769774,1,450,136,99.07,2.43
1649764540.794771,1,232,0,93.32,0.50
1649764540.819768,1,450,233,84.31,2.53
1649764540.844766,1,260,0,79.13,0.53
1649764540.869763,1,224,0,79.42,0.49
1649764540.894760,1,208,0,78.01,0.50
1649764540.919758,1,187,0,76.31,0.48
1649764540.944755,1,450,237,74.47,2.47
1649764540.969752,1,238,0,75.24,0.56
1649764540.994750,1,214,0,73.84,0.51
1649764541.019747,1,191,0,73.38,0.46
1649764541.044744,1,450,215,71.08,2.47
1649764541.069741,1,226,0,72.35,0.53
1649764541.094740,1,198,0,70.08,0.46
1649764541.119738,1,450,203,69.99,2.46
1649764541.144735,1,229,0,67.00,0.51
1649764541.169732,1,204,0,69.00,0.48
1649764541.194730,1,450,190,66.29,2.48
1649764541.219727,1,228,0,67.22,0.51
1649764541.244724,1,186,0,64.08,0.47
1649764541.269722,1,448,177,76.69,2.49
1649764541.294719,1,214,0,73.44,0.48
1649764541.319716,1,450,188,76.03,2.53
1649764541.344713,1,223,0,71.96,0.54
1649764541.369711,1,189,0,77.20,0.49
1649764541.394708,1,450,164,73.26,2.52
1649764541.419705,1,216,0,76.39,0.55
1649764541.444703,1,450,175,70.46,2.51
1649764541.469700,1,208,0,74.90,0.53
1649764541.494697,1,450,161,68.36,2.46
1649764541.519695,1,195,0,71.03,0.50
1649764541.544692,1,450,166,64.09,2.49
1649764541.569689,1,450,194,69.71,3.08
1649764541.594687,1,450,190,63.36,2.75
1649764541.619684,1,197,0,67.45,0.53
1649764541.644681,1,450,178,60.33,2.57
1649764541.669678,1,450,185,76.17,2.54
1649764541.694676,1,199,0,67.77,0.52
1649764541.719673,1,450,189,73.17,2.46
1649764541.744670,1,196,0,63.96,0.49
1649764541.769668,1,450,198,71.78,2.44
1649764541.794665,1,213,0,62.47,0.50
1649764541.819662,1,450,208,68.41,2.43
1649764541.844660,1,217,0,58.68,0.51
1649764541.869657,1,187,0,67.27,0.47
1649764541.894654,1,450,204,57.59,2.49
1649764541.919651,1,219,0,64.40,0.55
1649764541.944649,1,450,212,54.35,2.44
1649764541.969646,1,450,216,72.37,2.52
1649764541.994643,1,213,0,60.98,0.49
1649764542.019641,1,450,220,69.69,2.46
1649764542.044638,1,226,0,58.31,0.53
1649764542.069635,1,450,220,70.00,2.61
1649764542.094633,1,222,0,58.54,0.55
1649764542.119630,1,450,215,68.42,2.52
1649764542.144627,1,233,0,56.79,0.62
1649764542.169625,1,450,238,69.26,2.58
1649764542.194622,1,249,0,57.18,0.56
1649764542.219619,1,450,225,67.60,2.50
1649764542.244617,1,222,0,55.12,0.59
1649764542.269614,1,450,223,68.00,2.49
1649764542.294611,1,225,0,55.05,0.61
1649764542.319608,1,188,0,65.88,0.52
1649764542.344606,1,450,217,52.86,2.53
1649764542.369603,1,449,214,75.35,2.56
1649764542.394600,1,198,0,57.00,0.51
1649764542.419598,1,450,221,69.24,2.55
1649764542.444595,1,201,0,55.56,0.51
1649764542.469592,1,450,210,70.58,2.51
1649764542.494589,1,450,235,56.60,2.51
1649764542.519587,1,200,0,69.60,0.56
1649764542.544584,1,450,225,55.76,2.53
1649764542.569581,1,193,0,71.17,0.57
1649764542.594579,1,450,215,56.72,2.55
1649764542.619576,1,186,0,70.13,0.55
1649764542.644573,1,450,213,55.82,2.51
1649764542.669570,1,186,0,71.61,0.57
1649764542.694568,1,450,208,56.69,2.70
1649764542.719565,1,192,0,70.48,0.55
1649764542.744562,1,449,207,55.82,2.49
1649764542.769560,1,450,204,71.73,2.47
1649764542.794557,1,450,207,53.44,2.49
1649764542.819554,1,230,0,66.90,0.59
1649764542.844552,1,449,202,52.85,2.49
1649764542.869549,1,450,189,77.49,2.57
1649764542.894547,1,450,181,55.56,2.45
1649764542.919544,1,197,0,69.31,0.50
1649764542.944541,1,450,210,54.75,2.39
1649764542.969538,1,214,0,70.23,0.51
1649764542.994535,1,450,223,55.18,2.47
1649764543.019533,1,196,0,68.82,0.53
1649764543.044530,1,450,214,54.27,2.47
1649764543.069527,1,188,0,79.05,0.53
1649764543.094525,1,450,225,56.04,2.47
1649764543.119522,1,207,0,69.74,0.51
1649764543.144519,1,447,228,54.82,2.45
1649764543.169517,1,197,0,70.27,0.56
1649764543.194514,1,450,227,54.74,2.63
1649764543.219511,1,217,0,68.67,0.54
1649764543.244509,1,449,233,53.92,2.53
1649764543.269506,1,450,231,78.85,2.56
1649764543.294503,1,448,253,55.82,2.48
1649764543.319500,1,211,0,69.80,0.54
1649764543.344498,1,450,243,54.55,2.44
1649764543.369495,1,450,261,79.38,2.67
1649764543.394492,1,450,270,56.49,2.52
1649764543.419490,1,194,0,70.44,0.54
1649764543.444487,1,450,239,55.27,2.55
1649764543.469484,1,194,0,70.75,0.54
1649764543.494481,1,450,239,51.94,2.51
1649764543.519479,1,450,238,74.49,2.57
1649764543.544476,1,450,230,54.32,2.78
1649764543.569474,1,450,219,70.11,2.65
1649764543.594471,1,205,0,54.47,0.54
1649764543.619468,1,450,224,68.95,2.48
1649764543.644465,1,189,0,54.19,0.55
1649764543.669462,1,450,221,70.05,2.52
1649764543.694460,1,450,245,54.25,2.53
1649764543.719457,1,215,0,68.46,0.55
1649764543.744454,1,450,243,53.61,2.47
1649764543.769452,1,217,0,68.58,0.54
1649764543.794449,1,450,248,52.88,2.57
