t,tracked,n_obs0,n_obs1,mean0,ms
1520530339.701695,1,409,183,71.96,11.40
1520530339.751697,1,411,179,71.99,11.64
1520530339.801698,1,420,185,72.02,11.57
1520530339.851056,1,415,166,57.65,11.65
1520530339.901057,1,424,160,57.63,11.55
1520530339.951059,1,418,155,57.45,11.85
1520530340.001061,1,409,165,57.40,11.30
1520530340.051062,1,417,185,57.34,11.43
1520530340.101063,1,414,171,57.20,11.64
1520530340.151065,1,421,168,57.22,10.96
1520530340.201067,1,419,185,57.15,10.83
1520530340.250395,1,420,142,39.05,9.78
1520530340.300397,1,421,139,38.89,10.18
1520530340.350399,1,418,133,38.84,10.33
1520530340.400400,1,424,120,38.71,9.47
1520530340.450401,1,422,123,38.62,9.74
1520530340.500403,1,421,131,38.49,9.53
1520530340.550404,1,432,143,38.26,9.63
1520530340.600406,1,424,153,38.11,9.65
1520530340.650347,1,426,155,36.14,9.63
1520530340.700348,1,423,141,35.97,9.41
1520530340.750350,1,420,153,35.79,9.61
1520530340.800351,1,421,128,35.64,9.85
1520530340.850353,1,415,128,35.33,9.94
1520530340.900354,1,417,151,35.29,10.25
1520530340.950356,1,418,143,35.32,10.44
1520530341.000358,1,419,140,35.11,10.54
1520530341.050774,1,420,153,46.66,10.94
1520530341.100776,1,421,168,46.61,11.47
1520530341.150777,1,426,173,46.47,11.33
1520530341.200779,1,427,181,46.73,11.21
1520530341.250780,1,421,178,46.85,11.47
1520530341.300782,1,421,180,46.91,11.62
1520530341.350784,1,424,183,47.15,11.43
1520530341.400785,1,419,176,47.25,11.11
1520530341.450787,1,426,171,47.29,10.95
1520530341.500713,1,422,163,45.33,10.93
1520530341.550714,1,421,170,45.51,11.08
1520530341.600716,1,416,171,45.57,11.07
1520530341.650717,1,417,176,45.61,11.07
1520530341.700719,1,422,179,45.75,11.22
1520530341.750720,1,426,177,45.69,10.90
1520530341.800722,1,424,171,45.94,10.93
1520530341.850723,1,424,189,45.87,10.78
1520530341.900542,1,424,160,40.93,10.46
1520530341.950578,1,423,163,40.87,10.89
1520530342.000545,1,422,152,40.97,10.47
1520530342.050546,1,422,160,40.91,10.41
1520530342.100548,1,423,159,40.82,10.54
1520530342.150549,1,422,161,40.82,11.05
1520530342.200551,1,424,176,40.83,11.08
1520530342.250553,1,421,164,40.56,10.81
1520530342.300673,1,426,161,44.10,10.89
1520530342.350675,1,418,162,43.80,10.97
1520530342.400676,1,420,153,43.58,10.93
1520530342.450678,1,430,161,43.54,10.90
1520530342.500679,1,423,159,43.45,10.55
1520530342.550681,1,419,169,43.43,11.11
1520530342.600683,1,422,159,43.51,11.03
1520530342.650684,1,423,149,43.45,10.99
1520530342.700643,1,423,145,42.58,10.88
1520530342.750644,1,416,137,42.50,11.00
1520530342.800646,1,419,126,42.24,10.75
1520530342.850648,1,421,108,42.07,10.46
1520530342.900649,1,422,135,42.10,10.92
1520530342.950651,1,423,127,42.10,10.74
1520530343.000653,1,420,114,41.86,10.42
1520530343.050654,1,423,137,41.88,10.22
1520530343.101131,1,421,143,54.10,10.25
1520530343.151133,1,418,167,54.23,11.25
1520530343.201134,1,416,165,54.22,11.53
1520530343.251136,1,414,151,54.05,11.03
1520530343.301138,1,410,164,53.91,10.97
1520530343.351140,1,417,152,53.62,11.13
1520530343.401141,1,424,160,53.40,11.23
1520530343.451144,1,416,158,52.91,10.55
1520530343.501404,1,411,176,58.58,11.14
1520530343.551476,1,413,166,58.26,11.43
1520530343.601407,1,415,172,57.91,10.85
1520530343.651408,1,415,161,57.43,11.31
1520530343.701410,1,417,173,56.72,11.20
1520530343.751410,1,416,173,55.76,11.27
1520530343.801413,1,413,156,55.08,11.16
1520530343.851414,1,422,171,54.29,11.51
1520530343.901415,1,420,163,53.16,11.24
1520530343.951402,1,425,166,51.89,10.93
1520530344.001403,1,423,173,51.37,11.17
1520530344.051405,1,416,173,50.97,11.02
1520530344.101406,1,418,166,50.48,10.97
1520530344.151408,1,418,164,50.13,10.96
1520530344.201410,1,414,176,49.79,11.14
1520530344.251411,1,420,166,49.23,10.90
1520530344.301413,1,412,163,48.76,10.96
1520530344.351409,1,413,150,47.80,10.96
1520530344.401411,1,417,159,47.46,10.86
1520530344.451412,1,423,176,47.14,10.84
1520530344.501414,1,420,168,46.86,10.64
1520530344.551415,1,419,159,46.84,10.78
1520530344.601418,1,420,173,46.76,10.58
1520530344.651419,1,421,173,46.94,10.50
1520530344.701421,1,422,181,47.25,10.80
1520530344.751636,1,424,179,50.98,10.74
1520530344.801638,1,419,179,51.35,11.11
1520530344.851639,1,425,185,51.59,10.94
1520530344.901641,1,421,193,51.67,11.13
1520530344.951642,1,415,196,52.17,11.56
1520530345.001644,1,427,194,52.11,11.53
1520530345.051645,1,422,187,51.78,11.69
1520530345.101647,1,419,193,51.89,11.64
1520530345.151845,1,422,194,53.27,11.62
1520530345.201743,1,418,174,53.42,11.46
1520530345.251745,1,421,172,53.61,11.44
1520530345.301746,1,419,167,53.82,11.61
1520530345.351748,1,420,178,53.81,11.51
1520530345.401750,1,418,158,54.00,11.27
1520530345.451751,1,425,165,54.27,10.45
1520530345.501753,1,422,167,54.60,11.91
1520530345.551195,1,420,130,44.94,10.15
1520530345.601196,1,421,133,45.05,13.54
1520530345.651198,1,426,121,45.23,3.07
1520530345.701199,1,423,127,45.59,2.99
1520530345.751201,1,424,122,45.66,2.85
1520530345.801203,1,423,133,45.80,2.54
1520530345.851204,1,421,120,46.36,2.72
1520530345.901206,1,420,118,47.21,2.49
1520530345.951161,1,417,121,46.98,2.50
1520530346.001475,1,415,130,53.71,2.55
1520530346.051476,1,419,138,54.43,9.48
1520530346.101478,1,415,151,54.95,9.68
1520530346.151479,1,415,135,55.43,9.56
1520530346.201480,1,414,133,56.13,9.39
1520530346.251484,1,412,144,56.63,9.45
1520530346.301485,1,409,136,56.93,9.16
1520530346.351486,1,414,134,57.09,9.66
1520530346.401376,1,414,137,55.11,9.65
1520530346.451378,1,419,130,55.39,9.60
1520530346.501379,1,419,140,55.69,9.22
1520530346.551380,1,419,132,55.85,9.77
1520530346.601382,1,416,127,56.12,9.41
1520530346.651383,1,413,138,56.27,9.68
1520530346.701385,1,422,149,56.29,9.69
1520530346.751386,1,413,163,56.39,9.77
1520530346.801545,1,407,161,59.86,9.67
1520530346.851546,1,413,154,59.94,10.07
1520530346.901547,1,413,167,60.15,9.90
1520530346.951549,1,411,153,60.44,9.97
1520530347.001551,1,409,159,60.54,9.91
1520530347.051553,1,414,155,60.79,10.06
1520530347.101554,1,410,162,60.98,10.10
1520530347.151556,1,416,175,61.05,10.36
1520530347.201400,1,412,153,57.71,10.29
1520530347.251402,1,415,150,57.81,10.27
1520530347.301403,1,418,154,57.66,10.09
1520530347.351405,1,418,160,57.60,10.19
1520530347.401407,1,411,148,57.53,10.17
1520530347.451408,1,420,162,57.23,10.04
1520530347.501410,1,422,164,57.15,10.26
1520530347.551411,1,424,171,57.26,10.25
1520530347.601218,1,417,165,53.03,10.55
1520530347.651220,1,426,176,53.29,10.29
1520530347.701222,1,423,181,53.53,10.51
1520530347.751223,1,413,183,53.89,10.56
1520530347.801224,1,419,164,54.30,11.02
1520530347.851226,1,420,173,54.50,10.99
1520530347.901227,1,419,156,55.02,11.22
1520530347.951229,1,421,171,55.21,11.24
1520530348.001163,1,419,160,53.84,11.53
1520530348.051164,1,417,151,53.94,11.33
1520530348.101166,1,421,178,54.18,11.23
1520530348.151168,1,415,155,54.38,11.24
1520530348.201169,1,422,161,54.69,11.13
1520530348.251170,1,418,144,54.88,11.35
1520530348.301184,1,421,157,55.07,11.46
1520530348.351173,1,421,162,55.17,11.26
1520530348.401175,1,421,160,55.22,11.38
1520530348.451416,1,421,156,61.49,11.26
1520530348.501419,1,417,151,61.49,10.96
1520530348.551420,1,423,168,61.46,11.30
1520530348.601422,1,420,168,61.46,11.32
1520530348.651423,1,417,156,61.45,11.20
1520530348.701425,1,420,161,61.32,11.04
1520530348.751426,1,413,157,61.39,11.42
1520530348.801427,1,411,159,61.67,10.82
1520530348.851315,1,422,155,58.55,11.04
1520530348.901316,1,420,162,58.40,9.94
1520530348.951318,1,420,174,58.11,12.01
1520530349.001319,1,420,176,57.94,13.64
1520530349.051321,1,421,166,57.65,2.83
1520530349.101322,1,426,164,57.12,2.84
1520530349.151325,1,427,178,56.64,2.75
1520530349.201326,1,424,177,56.29,14.07
1520530349.251106,1,420,176,50.13,10.94
1520530349.301107,1,422,179,49.74,9.68
1520530349.351109,1,420,166,49.65,11.62
1520530349.401110,1,422,172,49.46,12.69
1520530349.451112,1,422,162,49.19,14.48
1520530349.501114,1,423,170,49.18,12.14
1520530349.551115,1,424,162,49.27,10.39
1520530349.601117,1,423,160,49.34,10.84
1520530349.650935,1,423,141,44.03,10.51
1520530349.700937,1,426,156,43.87,10.54
1520530349.750943,1,414,155,43.76,10.50
1520530349.800940,1,416,163,43.49,10.44
1520530349.850941,1,424,167,43.41,10.85
1520530349.900986,1,420,156,43.35,10.54
1520530349.950944,1,419,154,43.28,10.60
1520530350.000946,1,420,136,43.10,10.71
1520530350.051376,1,418,177,54.53,10.91
1520530350.101378,1,416,148,54.55,10.93
1520530350.151379,1,421,153,54.39,10.95
1520530350.201381,1,421,158,54.15,11.03
1520530350.251384,1,417,178,53.58,11.13
1520530350.301384,1,416,171,53.48,11.17
1520530350.351386,1,421,176,53.21,11.09
1520530350.401387,1,419,167,52.89,10.82
1520530350.451515,1,413,180,55.32,11.39
1520530350.501516,1,413,170,55.13,11.02
1520530350.551518,1,415,166,54.81,11.45
1520530350.601520,1,421,163,54.46,10.90
1520530350.651521,1,417,180,54.42,11.37
1520530350.701523,1,416,165,54.21,11.21
1520530350.751523,1,413,173,53.96,10.85
1520530350.801526,1,420,156,53.77,11.17
1520530350.851527,1,416,175,53.39,10.86
1520530350.901571,1,421,160,53.96,11.28
1520530350.951573,1,416,179,53.50,10.71
1520530351.001574,1,417,182,52.97,10.69
1520530351.051576,1,416,168,52.25,10.73
1520530351.101578,1,416,169,51.35,10.66
1520530351.151579,1,414,163,50.49,10.56
1520530351.201581,1,417,163,49.43,10.83
1520530351.251582,1,418,154,48.90,10.75
1520530351.301683,1,418,165,50.35,10.27
1520530351.351680,1,412,161,49.64,11.10
1520530351.401685,1,415,163,49.25,10.79
1520530351.451683,1,414,181,49.08,10.72
1520530351.501759,1,415,177,48.63,10.35
1520530351.551686,1,422,166,48.49,10.42
1520530351.601688,1,417,166,48.25,10.05
1520530351.651689,1,418,159,48.27,10.63
1520530351.701695,1,417,175,48.28,10.95
1520530351.751696,1,421,173,48.16,11.04
1520530351.801698,1,415,176,48.19,11.29
1520530351.851700,1,417,173,48.19,11.01
1520530351.901701,1,419,178,48.24,11.21
1520530351.951703,1,422,184,48.42,11.47
1520530352.001704,1,420,168,48.60,11.05
1520530352.051706,1,418,178,48.70,2.47
1520530352.101805,1,416,184,50.60,2.43
1520530352.151806,1,413,184,50.48,2.36
1520530352.201808,1,417,170,50.44,2.17
1520530352.251809,1,420,187,50.48,2.39
1520530352.301811,1,419,174,50.43,2.57
1520530352.351812,1,420,177,50.14,2.42
1520530352.401814,1,418,162,50.48,2.09
1520530352.451817,1,422,154,50.96,2.34
1520530352.501469,1,422,134,44.90,2.25
1520530352.551471,1,423,135,45.04,11.18
1520530352.601472,1,424,138,45.16,10.80
1520530352.651474,1,419,148,45.15,11.19
1520530352.701475,1,425,138,45.37,10.52
1520530352.751477,1,417,144,45.32,10.97
1520530352.801478,1,431,124,45.46,10.29
1520530352.851480,1,429,129,45.59,10.29
1520530352.901098,1,420,104,38.15,9.58
1520530352.951099,1,420,100,38.23,1.90
1520530353.001101,1,414,97,38.27,1.73
1520530353.051102,1,419,119,38.51,1.79
1520530353.101208,1,414,113,38.58,1.86
1520530353.151105,1,422,96,38.83,1.92
1520530353.201107,1,416,102,39.34,1.82
1520530353.251108,1,417,108,40.01,8.55
1520530353.301110,1,417,112,40.53,8.51
1520530353.351398,1,419,114,47.59,8.50
1520530353.401399,1,417,115,48.57,8.53
1520530353.451401,1,422,126,49.16,8.50
1520530353.501402,1,419,113,49.76,8.52
1520530353.551404,1,417,122,50.27,8.57
1520530353.601405,1,419,124,50.69,8.29
1520530353.651407,1,421,126,50.75,8.51
1520530353.701408,1,419,111,50.89,8.71
1520530353.751736,1,416,118,58.31,8.74
1520530353.801738,1,414,124,58.33,8.87
1520530353.851739,1,413,136,58.32,9.02
1520530353.901741,1,411,146,58.60,9.13
1520530353.951742,1,420,157,58.76,9.20
1520530354.001744,1,416,161,58.85,9.67
1520530354.051745,1,416,151,58.93,9.55
1520530354.101747,1,411,151,59.08,9.49
1520530354.151896,1,412,167,62.42,9.70
1520530354.201897,1,408,166,62.69,9.93
1520530354.251899,1,416,166,62.73,9.23
1520530354.301900,1,413,168,63.16,9.05
1520530354.351902,1,412,167,63.33,10.01
1520530354.401904,1,405,177,63.35,11.44
1520530354.451905,1,409,156,63.21,12.04
1520530354.501907,1,414,168,63.40,12.66
1520530354.551594,1,419,165,56.25,14.75
1520530354.601593,1,419,179,56.18,9.80
1520530354.651595,1,418,182,56.28,10.09
1520530354.701596,1,416,180,56.25,10.35
1520530354.751597,1,420,171,56.48,10.84
1520530354.801599,1,422,180,56.54,10.71
1520530354.851600,1,421,179,56.75,10.69
1520530354.901602,1,419,178,56.90,10.58
1520530354.951359,1,425,168,51.14,10.49
1520530355.001360,1,416,173,51.45,10.23
1520530355.051362,1,418,161,51.45,10.56
1520530355.101363,1,417,165,51.95,10.67
1520530355.151365,1,423,166,52.42,10.73
1520530355.201366,1,421,176,52.73,10.68
1520530355.251368,1,415,150,52.75,10.81
1520530355.301370,1,419,159,52.98,11.07
1520530355.351371,1,424,159,53.13,11.05
1520530355.401407,1,422,161,54.21,11.07
1520530355.451408,1,422,156,54.34,10.98
1520530355.501410,1,412,150,54.42,11.11
1520530355.551411,1,423,176,54.55,10.95
1520530355.601414,1,429,170,54.48,11.30
1520530355.651416,1,425,165,54.65,10.67
1520530355.701417,1,418,165,54.84,11.10
1520530355.751418,1,416,167,54.81,11.05
1520530355.801531,1,416,169,57.91,11.03
1520530355.851533,1,417,165,57.89,11.34
1520530355.901534,1,421,172,58.00,11.50
1520530355.951536,1,415,166,57.90,11.12
1520530356.001537,1,415,166,57.63,11.05
1520530356.051539,1,416,147,57.64,11.18
1520530356.101541,1,420,140,57.74,10.55
1520530356.151542,1,421,164,57.51,10.36
1520530356.201376,1,417,156,52.83,10.23
1520530356.251380,1,425,158,52.54,10.43
1520530356.301379,1,424,159,52.58,10.00
1520530356.351380,1,419,171,52.38,10.38
1520530356.401382,1,424,163,52.09,10.30
1520530356.451383,1,426,164,51.67,10.06
1520530356.501385,1,421,171,51.25,9.97
1520530356.551386,1,418,161,51.04,10.80
1520530356.601232,1,427,165,46.78,10.48
1520530356.651235,1,421,167,46.45,10.49
1520530356.701236,1,424,162,46.15,10.56
1520530356.751237,1,425,161,46.27,10.33
1520530356.801239,1,422,147,46.10,10.44
1520530356.851240,1,421,157,45.99,10.57
1520530356.901242,1,422,153,45.87,10.33
1520530356.951244,1,426,157,46.00,10.27
1520530357.001153,1,428,139,43.04,10.15
1520530357.051154,1,421,155,43.02,10.21
1520530357.101156,1,420,146,42.93,10.49
1520530357.151156,1,423,156,42.69,10.61
1520530357.201159,1,422,142,42.54,11.10
1520530357.251160,1,419,144,42.52,11.48
1520530357.301162,1,421,127,42.62,11.18
1520530357.351164,1,418,123,42.38,10.88
1520530357.401658,1,418,144,55.16,11.00
1520530357.451660,1,419,152,55.07,10.64
1520530357.501662,1,418,149,54.79,10.85
1520530357.551663,1,420,165,54.65,11.08
1520530357.601666,1,425,161,54.17,10.94
1520530357.651666,1,421,175,54.01,10.80
1520530357.701667,1,421,172,53.84,10.43
1520530357.751669,1,421,172,53.66,2.11
1520530357.801671,1,415,182,53.53,2.06
1520530357.851585,1,420,167,50.73,2.03
1520530357.901559,1,425,149,50.67,2.07
1520530357.951560,1,424,147,50.48,2.00
1520530358.001562,1,420,143,50.45,2.01
1520530358.051563,1,419,161,50.22,2.02
1520530358.101565,1,419,155,49.91,2.04
1520530358.151567,1,419,141,49.76,1.98
1520530358.201568,1,419,151,49.55,10.43
1520530358.251625,1,415,143,50.76,10.14
1520530358.301626,1,425,158,50.37,10.27
1520530358.351628,1,421,166,50.05,10.18
1520530358.401629,1,423,159,49.64,10.33
1520530358.451631,1,418,167,49.12,10.54
1520530358.501632,1,422,148,48.53,10.62
1520530358.551634,1,418,161,47.93,10.13
1520530358.601636,1,419,164,47.08,10.20
1520530358.651798,1,425,161,49.74,10.30
1520530358.701800,1,421,160,49.14,10.60
1520530358.751801,1,418,154,48.83,10.80
1520530358.801803,1,413,145,48.13,10.58
1520530358.851805,1,417,146,47.67,9.98
1520530358.901806,1,413,140,47.19,10.09
1520530358.951808,1,421,138,46.56,9.87
1520530359.001810,1,416,160,46.43,9.97
1520530359.051806,1,413,161,46.00,10.13
1520530359.101811,1,422,151,45.53,10.25
1520530359.151809,1,421,168,45.46,10.18
1520530359.201810,1,416,146,45.19,9.93
1520530359.251812,1,416,140,44.95,9.93
1520530359.301813,1,418,148,45.00,10.02
1520530359.351815,1,416,145,45.18,9.96
1520530359.401817,1,420,162,45.44,10.17
1520530359.451919,1,420,171,46.37,10.20
1520530359.501870,1,422,170,46.66,10.68
1520530359.551871,1,421,171,46.68,10.69
1520530359.601873,1,421,170,46.73,9.99
1520530359.651874,1,426,164,47.14,2.01
1520530359.701876,1,419,169,47.20,2.13
1520530359.751878,1,426,161,47.23,2.31
1520530359.801879,1,419,147,47.36,2.27
1520530359.851881,1,413,159,47.46,1.99
1520530359.901826,1,419,153,46.16,1.99
1520530359.951828,1,419,143,46.01,1.97
1520530360.001829,1,425,134,45.96,10.70
1520530360.051831,1,420,138,46.03,11.11
1520530360.101832,1,423,141,46.03,9.90
1520530360.151834,1,427,137,46.09,9.64
1520530360.201836,1,426,146,46.31,10.11
1520530360.251837,1,419,145,46.54,9.82
1520530360.301316,1,413,104,36.70,9.82
1520530360.351317,1,420,92,36.56,9.09
1520530360.401319,1,414,100,36.70,9.04
1520530360.451321,1,419,99,36.61,9.25
1520530360.501323,1,416,107,36.73,9.44
1520530360.551324,1,411,113,36.88,9.11
1520530360.601326,1,421,115,37.14,9.49
1520530360.651327,1,417,112,37.60,9.15
1520530360.700978,1,417,91,30.47,9.32
1520530360.750980,1,419,92,30.56,8.45
1520530360.800981,1,415,91,30.93,8.43
1520530360.850983,1,415,125,31.22,8.32
1520530360.900984,1,414,108,31.52,8.62
1520530360.950988,1,415,114,31.72,9.03
1520530361.000988,1,413,103,32.21,8.42
1520530361.051064,1,416,132,32.61,8.69
1520530361.101044,1,412,105,34.27,9.14
1520530361.151045,1,416,120,34.46,8.66
1520530361.201047,1,418,121,34.71,8.97
1520530361.251048,1,415,123,34.99,8.76
1520530361.301050,1,413,118,35.46,9.14
1520530361.351051,1,413,130,35.65,8.60
1520530361.401053,1,413,124,36.00,8.93
1520530361.451055,1,413,114,36.12,8.74
1520530361.501690,1,417,114,53.72,8.92
1520530361.551692,1,418,134,53.97,9.25
1520530361.601693,1,425,147,54.08,8.99
1520530361.651695,1,420,148,54.24,9.93
1520530361.701696,1,415,144,54.14,9.59
1520530361.751698,1,415,140,54.01,9.47
1520530361.801700,1,418,160,53.97,10.70
1520530361.851701,1,415,150,54.01,9.74
1520530361.901939,1,422,165,59.47,9.49
1520530361.951941,1,420,161,59.53,10.33
1520530362.001942,1,418,159,59.71,10.45
1520530362.051944,1,416,177,59.73,10.66
1520530362.101945,1,416,174,59.82,10.96
1520530362.151947,1,415,159,59.87,10.69
1520530362.201949,1,411,165,59.93,10.82
1520530362.251950,1,413,177,59.89,10.99
1520530362.301951,1,422,180,59.92,10.92
1520530362.351623,1,421,168,51.95,11.22
1520530362.401625,1,417,155,52.08,11.09
1520530362.451626,1,418,170,52.16,11.24
1520530362.501628,1,422,165,52.03,11.41
1520530362.551629,1,426,174,52.25,11.65
1520530362.601631,1,422,176,52.33,11.45
1520530362.651727,1,419,169,52.30,11.15
1520530362.701634,1,420,176,52.43,11.32
1520530362.751364,1,425,161,45.25,11.43
1520530362.801366,1,421,158,45.46,11.41
1520530362.851367,1,415,154,45.27,11.35
1520530362.901369,1,421,155,45.32,11.38
1520530362.951370,1,419,137,45.38,11.13
1520530363.001372,1,422,149,45.42,11.07
1520530363.051374,1,423,140,45.87,10.98
1520530363.101375,1,424,131,45.71,11.03
1520530363.151650,1,426,149,53.55,11.11
1520530363.201651,1,428,151,53.95,10.75
1520530363.251653,1,420,143,54.28,10.40
1520530363.301654,1,421,132,54.71,10.74
1520530363.351656,1,423,125,54.94,10.50
1520530363.401658,1,417,122,55.19,10.58
1520530363.451659,1,424,141,55.50,10.63
1520530363.501661,1,416,155,55.77,10.50
1520530363.551745,1,419,170,58.15,10.58
1520530363.601746,1,420,156,57.93,10.94
1520530363.651748,1,420,170,57.48,11.07
1520530363.701749,1,417,163,57.25,11.00
1520530363.751751,1,422,156,56.92,11.25
1520530363.801753,1,418,160,56.64,11.00
1520530363.851754,1,416,164,56.42,11.32
1520530363.901756,1,419,155,56.11,11.23
1520530363.951780,1,425,150,56.28,11.30
1520530364.001782,1,421,160,55.97,11.34
1520530364.051784,1,420,152,55.45,10.71
1520530364.101785,1,422,173,54.80,11.04
1520530364.151786,1,423,167,54.01,10.77
1520530364.201788,1,421,163,53.44,11.00
1520530364.251789,1,417,167,52.48,10.93
1520530364.301791,1,424,166,51.49,11.02
1520530364.351792,1,422,155,51.12,10.76
1520530364.401853,1,415,158,51.93,11.15
1520530364.451854,1,421,162,51.57,11.03
1520530364.501856,1,421,169,51.44,11.08
1520530364.551858,1,416,150,51.05,11.00
1520530364.601859,1,420,153,50.82,11.00
1520530364.651861,1,422,167,50.44,11.09
1520530364.701862,1,419,155,50.51,11.16
1520530364.751864,1,414,152,50.56,11.13
1520530364.802375,1,422,174,61.63,11.17
1520530364.852378,1,412,183,61.67,11.43
1520530364.902379,1,419,189,61.47,11.61
1520530364.952380,1,413,194,61.31,11.91
1520530365.002383,1,422,187,60.87,11.82
1520530365.052383,1,414,193,60.54,11.99
1520530365.102386,1,413,210,60.34,12.52
1520530365.152387,1,419,196,60.35,11.79
1520530365.201844,1,415,157,49.21,11.43
1520530365.251846,1,415,161,49.18,11.51
1520530365.301847,1,421,163,49.30,11.47
1520530365.351849,1,422,170,49.38,10.87
1520530365.401850,1,424,177,49.52,10.59
1520530365.451852,1,420,151,49.77,11.19
1520530365.501853,1,422,148,49.92,11.08
1520530365.551855,1,422,163,50.48,11.00
1520530365.601535,1,421,138,43.07,10.90
1520530365.651537,1,423,138,43.59,10.39
1520530365.701539,1,422,141,43.78,10.65
1520530365.751540,1,426,145,44.12,10.67
1520530365.801546,1,428,142,44.66,10.41
1520530365.851543,1,415,133,44.79,9.53
1520530365.901545,1,415,134,45.04,9.32
1520530365.951546,1,408,134,45.35,9.47
1520530366.001907,1,419,158,54.42,10.19
1520530366.051908,1,420,145,54.49,9.94
1520530366.101911,1,415,166,54.07,9.77
1520530366.151911,1,417,167,53.54,9.77
1520530366.201913,1,427,163,52.76,9.80
1520530366.251915,1,414,156,52.08,9.43
1520530366.301916,1,414,152,51.32,9.37
1520530366.351918,1,411,142,50.83,9.34
1520530366.402120,1,421,148,54.36,9.30
1520530366.452121,1,422,162,53.96,9.90
1520530366.502124,1,419,158,53.67,9.76
1520530366.552125,1,418,156,52.94,10.10
1520530366.602127,1,421,155,52.45,10.20
1520530366.652128,1,418,171,51.56,10.17
1520530366.702130,1,413,158,50.76,10.36
1520530366.752132,1,419,154,50.31,9.99
1520530366.802132,1,416,155,50.02,10.26
1520530366.852166,1,420,149,50.37,10.38
1520530366.902167,1,414,155,50.13,10.36
1520530366.952169,1,419,150,49.78,10.26
1520530367.002170,1,423,167,49.71,10.41
1520530367.052171,1,425,148,49.83,10.64
1520530367.102178,1,421,152,50.00,10.44
1520530367.152174,1,419,156,49.98,10.41
1520530367.202177,1,415,149,50.08,10.43
1520530367.252540,1,420,167,56.40,10.53
1520530367.302541,1,424,175,56.11,10.80
1520530367.352542,1,418,198,56.30,10.97
1520530367.402545,1,420,193,56.06,11.00
1520530367.452546,1,424,185,55.76,11.45
1520530367.502548,1,415,180,55.31,11.55
1520530367.552549,1,422,187,55.00,11.32
1520530367.602551,1,420,178,54.79,11.30
1520530367.652264,1,421,183,49.46,11.47
1520530367.702266,1,422,173,49.44,11.35
1520530367.752267,1,418,170,49.11,11.19
1520530367.802269,1,423,173,49.07,11.33
1520530367.852271,1,425,169,49.16,11.19
1520530367.902272,1,421,163,48.71,10.96
1520530367.952274,1,415,160,48.61,10.91
1520530368.002275,1,416,169,48.34,10.91
1520530368.052124,1,424,156,45.69,11.16
1520530368.102125,1,422,165,45.46,10.79
1520530368.152127,1,419,170,45.15,11.08
1520530368.202129,1,416,164,44.90,10.81
1520530368.252130,1,420,155,45.00,10.84
1520530368.302132,1,423,174,44.97,10.66
1520530368.352134,1,417,170,44.87,10.77
1520530368.402135,1,417,165,44.99,10.64
1520530368.452048,1,423,153,43.43,10.57
1520530368.502050,1,418,145,43.41,10.49
1520530368.552051,1,425,156,43.68,10.45
1520530368.602053,1,415,134,44.17,10.50
1520530368.652054,1,415,138,44.60,10.31
1520530368.702056,1,420,134,45.00,10.46
1520530368.752057,1,425,140,45.25,10.20
1520530368.802058,1,422,122,45.67,9.95
1520530368.851389,1,417,112,33.10,9.88
1520530368.901391,1,413,111,33.74,9.26
1520530368.951392,1,404,116,34.82,9.24
1520530369.001394,1,415,120,35.74,9.37
1520530369.051395,1,417,122,36.47,8.98
1520530369.101397,1,413,114,37.19,8.84
1520530369.151398,1,416,120,37.77,9.33
1520530369.201400,1,421,135,38.21,9.16
1520530369.251401,1,414,151,38.76,9.62
1520530369.301537,1,418,144,42.80,9.31
1520530369.351538,1,417,141,43.00,9.24
1520530369.401540,1,420,170,43.02,9.73
1520530369.451542,1,416,154,43.07,9.69
1520530369.501543,1,418,148,43.13,9.44
1520530369.551545,1,422,163,43.17,9.83
1520530369.601546,1,419,161,43.36,9.77
1520530369.651548,1,425,141,43.14,10.31
1520530369.701896,1,420,164,51.69,10.35
1520530369.751898,1,420,175,51.41,10.27
1520530369.801901,1,421,162,51.13,10.26
1520530369.851902,1,420,172,50.99,10.99
1520530369.901903,1,422,177,50.72,10.85
1520530369.951905,1,424,189,50.60,11.27
1520530370.001906,1,426,187,50.44,11.33
1520530370.051908,1,426,185,50.30,11.54
1520530370.101930,1,426,193,50.53,11.62
1520530370.151931,1,422,175,50.52,12.10
1520530370.201933,1,425,196,50.39,11.97
1520530370.251934,1,422,181,50.38,11.46
1520530370.301934,1,423,184,50.33,11.91
1520530370.351937,1,425,184,50.24,12.26
1520530370.401938,1,422,183,50.23,12.23
1520530370.451940,1,416,174,50.02,12.44
1520530370.501883,1,417,177,48.57,12.67
1520530370.551883,1,426,177,48.48,13.05
1520530370.601898,1,421,171,48.43,12.33
1520530370.651887,1,421,183,48.42,13.04
1520530370.701889,1,423,183,48.43,12.99
1520530370.751890,1,419,183,48.41,12.70
1520530370.801892,1,424,177,48.42,12.89
1520530370.851892,1,422,184,48.40,12.91
1520530370.901941,1,420,168,49.50,12.66
1520530370.951942,1,415,169,49.62,12.46
1520530371.001944,1,422,175,49.49,12.21
1520530371.051946,1,417,165,49.52,12.04
1520530371.101947,1,414,169,49.26,12.14
1520530371.151949,1,423,160,49.49,11.96
1520530371.201950,1,414,160,49.31,11.93
1520530371.251952,1,419,172,49.10,11.68
1520530371.301953,1,420,175,49.06,11.94
1520530371.351951,1,421,176,48.97,11.69
1520530371.401953,1,413,164,48.95,11.45
